"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",189,23,189,30,"Consider replacing the #fecaca static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-error-base-90
2. --slds-g-color-error-container-1
3. --slds-g-color-error-base-80
4. --slds-g-color-error-container-2
5. --slds-g-color-palette-pink-90.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",190,12,190,19,"Consider replacing the #991b1b static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-red-30
2. --slds-g-color-palette-red-40
3. --slds-g-color-palette-hot-orange-30
4. --slds-g-color-palette-hot-orange-40.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",191,14,191,21,"Consider replacing the 0.75rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",191,22,191,26,"Consider replacing the 1rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",192,20,192,23,"There's no replacement styling hook for the 6px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",193,20,193,24,"Consider replacing the 1rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",194,16,194,22,"There's no replacement styling hook for the 0.9rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",3,17,3,53,"The '--lwc-colorBackgroundAlt' design token is deprecated. Replace it with the SLDS 2 '
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1' styling hook and set the fallback to '--lwc-colorBackgroundAlt'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",4,17,4,59,"The '--lwc-varSpacingVerticalXxxSmall' design token is deprecated. Replace it with 'calc(var(--slds-g-spacing-1) / 2)'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",5,13,5,44,"The '--lwc-borderWidthThin' design token is deprecated. Replace it with the SLDS 2 '--slds-g-sizing-border-1' styling hook and set the fallback to '--lwc-borderWidthThin'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",5,51,5,82,"The '--lwc-colorBorder' design token is deprecated. Replace it with the SLDS 2 '--slds-g-color-neutral-base-90' styling hook and set the fallback to '--lwc-colorBorder'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",6,20,6,57,"The '--lwc-borderRadiusMedium' design token is deprecated. Replace it with the SLDS 2 '--slds-g-radius-border-2' styling hook and set the fallback to '--lwc-borderRadiusMedium'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",7,17,7,72,"The '--lwc-shadowDropDown' design token is deprecated. Replace it with the SLDS 2 '--slds-g-shadow-1' styling hook and set the fallback to '--lwc-shadowDropDown'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@lwc/lwc/no-api-reassignments","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenTitleEditor/docGenTitleEditor.js",14,9,14,40,"Invalid reassignment of public property ""value""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-api-reassignments.md"
"no-useless-escape","eslint",3,"Recommended,BestPractices,JavaScript,TypeScript","force-app/main/default/lwc/docGenTitleEditor/docGenTitleEditor.js",31,49,31,50,"Unnecessary escape character: \..","https://eslint.org/docs/latest/rules/no-useless-escape"
"@lwc/lwc/no-async-operation","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenTitleEditor/docGenTitleEditor.js",52,9,54,16,"Restricted async operation ""setTimeout""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-async-operation.md"
"@lwc/lwc/no-api-reassignments","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenTitleEditor/docGenTitleEditor.js",72,13,72,56,"Invalid reassignment of public property ""value""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-api-reassignments.md"
"prefer-const","eslint",3,"Recommended,BestPractices,JavaScript,TypeScript","force-app/main/default/lwc/docGenTitleEditor/docGenTitleEditor.js",94,13,94,18,"'clean' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",9,8,653,2,"The class 'BarcodeGenerator' has a total cognitive complexity of 191 (highest 115), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",9,8,653,2,"The class 'BarcodeGenerator' has a total cyclomatic complexity of 137 (highest 68).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",130,19,139,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",130,19,139,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",141,19,147,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/BarcodeGenerator.cls",154,40,156,6,"Field declaration for 'QR_DATA_CAPACITY' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/BarcodeGenerator.cls",160,46,176,6,"Field declaration for 'QR_EC_BLOCKS' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/BarcodeGenerator.cls",178,46,194,6,"Field declaration for 'QR_ALIGN_POS' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/BarcodeGenerator.cls",196,20,405,6,"The method 'buildQrPattern(String)' has a NCSS line count of 151 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",196,20,405,6,"The method 'buildQrPattern(String)' has a cognitive complexity of 115, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",196,20,405,6,"The method 'buildQrPattern(String)' has a cyclomatic complexity of 68.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",407,20,407,140,"Avoid long parameter lists (5 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",407,20,431,6,"The method 'placeFinderPattern(List<List<Integer>>, List<List<Boolean>>, Integer, Integer, Integer)' has a cyclomatic complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",433,20,433,141,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",433,20,451,6,"The method 'placeAlignmentPattern(List<List<Integer>>, List<List<Boolean>>, Integer, Integer)' has a cyclomatic complexity of 10.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"FieldDeclarationsShouldBeAtStart","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/BarcodeGenerator.cls",460,34,460,50,"Field declaration for 'QR_GF_POLY' should be before method declarations in its class","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#fielddeclarationsshouldbeatstart"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",462,20,515,6,"The method 'generateReedSolomon(List<Integer>, Integer)' has a cognitive complexity of 19, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",462,20,515,6,"The method 'generateReedSolomon(List<Integer>, Integer)' has a cyclomatic complexity of 14.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/BarcodeGenerator.cls",462,20,515,6,"The method 'generateReedSolomon(List<Integer>,Integer)' has a NCSS line count of 40 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",517,20,517,101,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",523,20,540,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",523,20,540,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",545,20,550,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",545,20,550,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",559,20,559,112,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/BarcodeGenerator.cls",559,20,640,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",559,20,640,6,"The method 'renderBarcodeBmp(String, Integer, Integer, Integer)' has a cognitive complexity of 16, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/BarcodeGenerator.cls",559,20,640,6,"The method 'renderBarcodeBmp(String, Integer, Integer, Integer)' has a cyclomatic complexity of 12.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"NcssCount","pmd",3,"Recommended,Apex,Custom","force-app/main/default/classes/BarcodeGenerator.cls",559,20,640,6,"The method 'renderBarcodeBmp(String,Integer,Integer,Integer)' has a NCSS line count of 61 (limit: 40).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#ncsscount"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",1,21,319,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",1,21,319,2,"The class 'DocGenBatch' has a total cognitive complexity of 59 (highest 23), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",1,21,319,2,"The class 'DocGenBatch' has a total cyclomatic complexity of 56 (highest 13).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",21,12,23,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",25,12,27,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"AvoidBooleanMethodParameters","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",25,34,25,51,"Avoid Boolean method parameters","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoidbooleanmethodparameters"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",29,12,38,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"AvoidBooleanMethodParameters","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",29,34,29,51,"Avoid Boolean method parameters","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoidbooleanmethodparameters"
"AvoidBooleanMethodParameters","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",29,53,29,70,"Avoid Boolean method parameters","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoidbooleanmethodparameters"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",40,12,71,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"FormalParameterNamingConventions","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenBatch.cls",40,40,40,68,"The method parameter name 'BC' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#formalparameternamingconventions"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",77,13,139,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",144,20,162,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",144,20,162,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",168,13,178,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",180,12,240,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",180,12,240,6,"The method 'execute(Database.BatchableContext, List<SObject>)' has a cognitive complexity of 23, current threshold is 15","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cognitivecomplexity"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",180,12,240,6,"The method 'execute(Database.BatchableContext, List<SObject>)' has a cyclomatic complexity of 13.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"FormalParameterNamingConventions","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenBatch.cls",180,25,180,53,"The method parameter name 'BC' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#formalparameternamingconventions"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBatch.cls",242,12,295,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBatch.cls",242,12,295,6,"The method 'finish(Database.BatchableContext)' has a cyclomatic complexity of 11.","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"FormalParameterNamingConventions","pmd",3,"Recommended,CodeStyle,Apex","force-app/main/default/classes/DocGenBatch.cls",242,24,242,52,"The method parameter name 'BC' doesn't match '[a-z][a-zA-Z0-9]*'","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_codestyle.html#formalparameternamingconventions"
"EmptyCatchBlock","pmd",2,"Recommended,ErrorProne,Apex","force-app/main/default/classes/DocGenBatch.cls",291,15,293,14,"Avoid empty catch blocks","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_errorprone.html#emptycatchblock"
"EmptyCatchBlock","pmd",2,"Recommended,ErrorProne,Apex","force-app/main/default/classes/DocGenBatch.cls",315,11,317,10,"Avoid empty catch blocks","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_errorprone.html#emptycatchblock"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",1,21,190,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"CyclomaticComplexity","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBulkController.cls",1,21,190,2,"The class 'DocGenBulkController' has a total cyclomatic complexity of 40 (highest 9).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#cyclomaticcomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",4,19,6,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"AvoidNonRestrictiveQueries","pmd",4,"Recommended,Performance,Apex","force-app/main/default/classes/DocGenBulkController.cls",5,16,5,178,"Avoid SOQL queries without a where or limit statement","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_performance.html#avoidnonrestrictivequeries"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",9,19,22,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",29,20,49,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",29,20,49,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBulkController.cls",52,19,52,136,"Avoid long parameter lists (6 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",52,19,77,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"AvoidBooleanMethodParameters","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBulkController.cls",52,82,52,98,"Avoid Boolean method parameters","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoidbooleanmethodparameters"
"AvoidBooleanMethodParameters","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBulkController.cls",52,119,52,136,"Avoid Boolean method parameters","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#avoidbooleanmethodparameters"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",80,19,82,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",85,19,94,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",101,19,149,6,"Missing ApexDoc @return","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",101,19,149,6,"Missing or mismatched ApexDoc @param","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",153,19,161,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ExcessiveParameterList","pmd",3,"Recommended,Design,Apex","force-app/main/default/classes/DocGenBulkController.cls",164,19,164,99,"Avoid long parameter lists (4 parameters - threshold is 4).","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_design.html#excessiveparameterlist"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",164,19,177,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkController.cls",180,19,189,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkFlowAction.cls",1,21,37,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkFlowAction.cls",3,12,9,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/DocGenBulkFlowAction.cls",11,12,17,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.20.0/pmd_rules_apex_documentation.html#apexdoc"
